Frame,Timestamp,Value
353,6.369387,Wheel-0.898917266586291
354,6.386334,Frame
354,6.386334,Wheel-0.0941020064494116
355,6.4027099,Frame
355,6.4027099,Wheel-0.452907033475538
356,6.4193842,Frame
356,6.4193842,MovieFrame-136
356,6.4193842,Wheel-0.452907033475538
357,6.4363513,Frame
357,6.4363513,Wheel-0.648091773338659
358,6.4527422,Frame
358,6.4527422,MovieFrame-137
358,6.4527422,Wheel-0.00689680036478527
359,6.4697215,Frame
359,6.4697215,Wheel-0.365701827390912
360,6.4860601,Frame
360,6.4860601,MovieFrame-138
360,6.4860601,Wheel-0.202081540227906
361,6.5030182,Frame
361,6.5030182,Wheel-0.560886567254032
362,6.5194091,Frame
362,6.5194091,Wheel-0.397266280091026
363,6.5360564,Frame
363,6.5360564,MovieFrame-139
363,6.5360564,Wheel-0.756071307117153
364,6.5530214,Frame
364,6.5530214,Wheel-0.114876334143279
365,6.5693933,Frame
365,6.5693933,MovieFrame-140
365,6.5693933,Wheel-0.951256046980273
366,6.5863395,Frame
366,6.5863395,Wheel-0.3100610740064
367,6.6027101,Frame
367,6.6027101,Wheel-0.50524581386952
368,6.6193848,Frame
368,6.6193848,MovieFrame-141
368,6.6193848,Wheel-0.50524581386952
369,6.6363706,Frame
369,6.6363706,Wheel-0.70043055373264
370,6.6527322,Frame
370,6.6527322,MovieFrame-142
370,6.6527322,Wheel-0.059235580758767
371,6.6697261,Frame
371,6.6697261,Wheel-0.059235580758767
372,6.6860594,Frame
372,6.6860594,MovieFrame-143
372,6.6860594,Wheel-0.254420320621887
373,6.7030227,Frame
373,6.7030227,Wheel-0.613225347648014
374,6.7193866,Frame
374,6.7193866,Wheel-0.972030374674141
375,6.7360457,Frame
375,6.7360457,MovieFrame-144
375,6.7360457,Wheel-0.808410087511134
376,6.7530054,Frame
376,6.7530054,Wheel-0.167215114537261
377,6.7693778,Frame
377,6.7693778,MovieFrame-145
377,6.7693778,Wheel-0.00359482737425474
378,6.7863599,Frame
378,6.7863599,Wheel-0.362399854400381
379,6.8027385,Frame
379,6.8027385,Wheel-0.721204881426508
380,6.8194051,Frame
380,6.8194051,MovieFrame-146
380,6.8194051,Wheel-0.557584594263502
381,6.8363652,Frame
381,6.8363652,Wheel-0.916389621289628
382,6.8527141,Frame
382,6.8527141,MovieFrame-147
382,6.8527141,Wheel-0.111574361152749
383,6.8697042,Frame
383,6.8697042,Wheel-0.111574361152749
384,6.8860703,Frame
384,6.8860703,MovieFrame-148
384,6.8860703,Wheel-0.306759101015869
385,6.9030265,Frame
385,6.9030265,Wheel-0.665564128041996
386,6.9193979,Frame
386,6.9193979,Wheel-0.665564128041996
387,6.9360615,Frame
387,6.9360615,MovieFrame-149
387,6.9360615,Wheel-0.860748867905116
388,6.953192,Frame
388,6.953192,Wheel-0.219553894931243
389,6.9694184,Frame
389,6.9694184,MovieFrame-150
389,6.9694184,Wheel-0.578358921957369
390,6.9863454,Frame
390,6.9863454,Wheel-0.414738634794363
391,7.0027184,Frame
391,7.0027184,Wheel-0.77354366182049
392,7.0193903,Frame
392,7.0193903,MovieFrame-151
392,7.0193903,Wheel-0.609923374657483
393,7.0363798,Frame
393,7.0363798,Wheel-0.96872840168361
394,7.052721,Frame
394,7.052721,MovieFrame-152
394,7.052721,Wheel-0.327533428709737
395,7.069705,Frame
395,7.069705,Wheel-0.16391314154673
396,7.0860582,Frame
396,7.0860582,MovieFrame-153
396,7.0860582,Wheel-0.522718168572857
397,7.1030246,Frame
397,7.1030246,Wheel-0.717902908435977
398,7.1194487,Frame
398,7.1194487,Wheel-0.717902908435977
399,7.1360431,Frame
399,7.1360431,MovieFrame-154
399,7.1360431,Wheel-0.913087648299098
400,7.1530386,Frame
400,7.1530386,Wheel-0.271892675325224
401,7.1693968,Frame
401,7.1693968,MovieFrame-155
401,7.1693968,Wheel-0.271892675325224
402,7.1863619,Frame
402,7.1863619,Wheel-0.467077415188345
403,7.2027295,Frame
403,7.2027295,Wheel-0.825882442214471
404,7.2193906,Frame
404,7.2193906,MovieFrame-156
404,7.2193906,Wheel-0.184687469240598
405,7.2363598,Frame
405,7.2363598,Wheel-0.0210671820775919
406,7.2527271,Frame
406,7.2527271,MovieFrame-157
406,7.2527271,Wheel-0.379872209103718
407,7.2696891,Frame
407,7.2696891,Wheel-0.216251921940712
408,7.2860758,Frame
408,7.2860758,MovieFrame-158
408,7.2860758,Wheel-0.575056948966839
409,7.3030354,Frame
409,7.3030354,Wheel-0.933861975992965
410,7.3193962,Frame
410,7.3193962,Wheel-0.770241688829959
411,7.3360612,Frame
411,7.3360612,MovieFrame-159
411,7.3360612,Wheel-0.129046715856086
412,7.353057,Frame
412,7.353057,Wheel-0.324231455719206
413,7.3693951,Frame
413,7.3693951,MovieFrame-160
413,7.3693951,Wheel-0.324231455719206
414,7.3863515,Frame
414,7.3863515,Wheel-0.519416195582327
415,7.4027186,Frame
415,7.4027186,Wheel-0.878221222608453
416,7.419409,Frame
416,7.419409,MovieFrame-161
416,7.419409,Wheel-0.878221222608453
417,7.4363783,Frame
417,7.4363783,Wheel-0.0734059624715736
418,7.4558281,Frame
418,7.4558281,MovieFrame-162
418,7.4558281,Wheel-0.4322109894977
419,7.4698063,Frame
419,7.4698063,Wheel-0.791016016523827
420,7.4860643,Frame
420,7.4860643,MovieFrame-163
420,7.4860643,Wheel-0.627395729360821
421,7.5030252,Frame
421,7.5030252,Wheel-0.986200756386947
422,7.5193951,Frame
422,7.5193951,Wheel-0.822580469223941
423,7.5360551,Frame
423,7.5360551,MovieFrame-164
423,7.5360551,Wheel-0.181385496250068
424,7.5530179,Frame
424,7.5530179,Wheel-0.540190523276194
425,7.569411,Frame
425,7.569411,MovieFrame-165
425,7.569411,Wheel-0.376570236113188
426,7.5863538,Frame
426,7.5863538,Wheel-0.735375263139315
427,7.6027444,Frame
427,7.6027444,Wheel-0.930560003002435
428,7.619394,Frame
428,7.619394,MovieFrame-166
428,7.619394,Wheel-0.930560003002435
429,7.6363636,Frame
429,7.6363636,Wheel-0.125744742865555
430,7.6527276,Frame
430,7.6527276,MovieFrame-167
430,7.6527276,MovieFrame-168
430,7.6527276,Wheel-0.038539536780929
431,7.7248396,Frame
431,7.7248396,Wheel-0.038539536780929
432,7.7288573,Frame
432,7.7288573,Wheel-0.397344563807056
433,7.7360513,Frame
433,7.7360513,MovieFrame-169
433,7.7360513,Wheel-0.233724276644049
434,7.7533955,Frame
434,7.7533955,Wheel-0.592529303670176
435,7.7701114,Frame
435,7.7701114,MovieFrame-170
435,7.7701114,Wheel-0.42890901650717
436,7.7864367,Frame
436,7.7864367,Wheel-0.787714043533296
437,7.8028599,Frame
437,7.8028599,Wheel-0.146519070559423
438,7.8195015,Frame
438,7.8195015,MovieFrame-171
438,7.8195015,Wheel-0.982898783396417
439,7.8367452,Frame
439,7.8367452,Wheel-0.341703810422543
440,7.8527243,Frame
440,7.8527243,MovieFrame-172
440,7.8527243,Wheel-0.70050883744867
441,7.8697531,Frame
441,7.8697531,Wheel-0.89569357731179
442,7.8860887,Frame
442,7.8860887,MovieFrame-173
442,7.8860887,Wheel-0.89569357731179
443,7.9030688,Frame
443,7.9030688,Wheel-0.732073290148784
444,7.9193435,Frame
444,7.9193435,Wheel-0.449683344201037
445,7.936081,Frame
445,7.936081,MovieFrame-174
445,7.936081,Wheel-0.449683344201037
446,7.9531624,Frame
446,7.9531624,Wheel-0.644868084064158
447,7.9694232,Frame
447,7.9694232,MovieFrame-175
447,7.9694232,Wheel-0.00367311109028436
448,7.9866439,Frame
448,7.9866439,Wheel-0.840052823927278
449,8.0027528,Frame
449,8.0027528,Wheel-0.198857850953405
450,8.0195226,Frame
450,8.0195226,MovieFrame-176
450,8.0195226,Wheel-0.0352375637903984
451,8.0366627,Frame
451,8.0366627,Wheel-0.394042590816525
452,8.0528812,Frame
452,8.0528812,MovieFrame-177
452,8.0528812,Wheel-0.752847617842652
453,8.0700284,Frame
453,8.0700284,Wheel-0.589227330679646
454,8.0861184,Frame
454,8.0861184,MovieFrame-178
454,8.0861184,Wheel-0.948032357705772
455,8.1031272,Frame
455,8.1031272,Wheel-0.306837384731899
456,8.1195404,Frame
456,8.1195404,Wheel-0.502022124595019
457,8.1362142,Frame
457,8.1362142,MovieFrame-179
457,8.1362142,Wheel-0.502022124595019
458,8.153222,Frame
458,8.153222,Wheel-0.338401837432013
459,8.1695272,Frame
459,8.1695272,MovieFrame-180
459,8.1695272,Wheel-0.0560118914842661
460,8.1863774,Frame
460,8.1863774,Wheel-0.0560118914842661
461,8.2027577,Frame
461,8.2027577,Wheel-0.251196631347386
462,8.2195061,Frame
462,8.2195061,MovieFrame-181
462,8.2195061,Wheel-0.610001658373513
463,8.2364875,Frame
463,8.2364875,Wheel-0.446381371210507
464,8.2528707,Frame
464,8.2528707,MovieFrame-182
464,8.2528707,Wheel-0.805186398236634
465,8.2697676,Frame
465,8.2697676,Wheel-0.641566111073627
466,8.2860984,Frame
466,8.2860984,MovieFrame-183
466,8.2860984,Wheel-0.000371138099753828
467,8.3031935,Frame
467,8.3031935,Wheel-0.35917616512588
468,8.3195068,Frame
468,8.3195068,Wheel-0.195555877962874
469,8.3362145,Frame
469,8.3362145,MovieFrame-184
469,8.3362145,Wheel-0.554360904989001
470,8.3532429,Frame
470,8.3532429,Wheel-0.913165932015128
471,8.3695366,Frame
471,8.3695366,MovieFrame-185
471,8.3695366,Wheel-0.108350671878248
472,8.3865112,Frame
472,8.3865112,Wheel-0.108350671878248
473,8.4028825,Frame
473,8.4028825,Wheel-0.944730384715242
474,8.4195311,Frame
474,8.4195311,MovieFrame-186
474,8.4195311,Wheel-0.662340438767495
475,8.4366312,Frame
475,8.4366312,Wheel-0.662340438767495
476,8.4527587,Frame
476,8.4527587,MovieFrame-187
476,8.4527587,Wheel-0.857525178630615
477,8.4698908,Frame
477,8.4698908,Wheel-0.216330205656742
478,8.4861121,Frame
478,8.4861121,MovieFrame-188
478,8.4861121,Wheel-0.0527099184937356
479,8.5033574,Frame
479,8.5033574,Wheel-0.411514945519862
480,8.5195427,Frame
480,8.5195427,Wheel-0.247894658356856
481,8.5361197,Frame
481,8.5361197,MovieFrame-189
481,8.5361197,Wheel-0.606699685382983
482,8.5531294,Frame
482,8.5531294,Wheel-0.965504712409109
483,8.5695409,Frame
483,8.5695409,MovieFrame-190
483,8.5695409,Wheel-0.801884425246103
484,8.5866914,Frame
484,8.5866914,Wheel-0.16068945227223
485,8.6027612,Frame
485,8.6027612,Wheel-0.519494479298356
486,8.6195315,Frame
486,8.6195315,MovieFrame-191
486,8.6195315,Wheel-0.714679219161477
487,8.6365263,Frame
487,8.6365263,Wheel-0.714679219161477
488,8.6528867,Frame
488,8.6528867,MovieFrame-192
488,8.6528867,Wheel-0.55105893199847
489,8.6697756,Frame
489,8.6697756,Wheel-0.268668986050724
490,8.6862312,Frame
490,8.6862312,MovieFrame-193
490,8.6862312,Wheel-0.268668986050724
491,8.7031515,Frame
491,8.7031515,Wheel-0.463853725913844
492,8.7195415,Frame
492,8.7195415,Wheel-0.822658752939971
493,8.7360933,Frame
493,8.7360933,MovieFrame-194
493,8.7360933,Wheel-0.659038465776964
494,8.753238,Frame
494,8.753238,Wheel-0.0178434928030909
495,8.769416,Frame
495,8.769416,MovieFrame-195
495,8.769416,Wheel-0.854223205640085
496,8.7865438,Frame
496,8.7865438,Wheel-0.213028232666211
497,8.8028019,Frame
497,8.8028019,Wheel-0.571833259692338
498,8.8195207,Frame
498,8.8195207,MovieFrame-196
498,8.8195207,Wheel-0.408212972529332
499,8.8364617,Frame
499,8.8364617,Wheel-0.767017999555458
500,8.8527644,Frame
500,8.8527644,MovieFrame-197
500,8.8527644,Wheel-0.125823026581585
501,8.8699265,Frame
501,8.8699265,Wheel-0.321007766444705
502,8.8861664,Frame
502,8.8861664,MovieFrame-198
502,8.8861664,Wheel-0.321007766444705
503,8.9033029,Frame
503,8.9033029,Wheel-0.157387479281699
504,8.9194197,Frame
504,8.9194197,Wheel-0.874997533333952
505,8.936097,Frame
505,8.936097,MovieFrame-199
505,8.936097,Wheel-0.874997533333952
506,8.9534545,Frame
506,8.9534545,Wheel-0.0701822731970727
507,8.9694678,Frame
507,8.9694678,MovieFrame-200
507,8.9694678,Wheel-0.428987300223199
508,8.9866578,Frame
508,8.9866578,Wheel-0.265367013060193
509,9.0027941,Frame
509,9.0027941,Wheel-0.62417204008632
510,9.0195475,Frame
510,9.0195475,MovieFrame-201
510,9.0195475,Wheel-0.460551752923313
511,9.0364946,Frame
511,9.0364946,Wheel-0.81935677994944
512,9.0528948,Frame
512,9.0528948,MovieFrame-202
512,9.0528948,Wheel-0.178161806975567
513,9.0700093,Frame
513,9.0700093,Wheel-0.0145415198125604
514,9.0861032,Frame
514,9.0861032,MovieFrame-203
514,9.0861032,Wheel-0.373346546838687
515,9.1033668,Frame
515,9.1033668,Wheel-0.732151573864814
516,9.1195621,Frame
516,9.1195621,Wheel-0.927336313727934
517,9.1360561,Frame
517,9.1360561,MovieFrame-204
517,9.1360561,Wheel-0.927336313727934
518,9.1532193,Frame
518,9.1532193,Wheel-0.122521053591054
519,9.1695464,Frame
519,9.1695464,MovieFrame-205
519,9.1695464,Wheel-0.481326080617181
520,9.1864696,Frame
520,9.1864696,Wheel-0.481326080617181
521,9.2029014,Frame
521,9.2029014,Wheel-0.676510820480301
522,9.2194163,Frame
522,9.2194163,MovieFrame-206
522,9.2194163,Wheel-0.0353158475064281
523,9.2365569,Frame
523,9.2365569,Wheel-0.871695560343422
524,9.2528164,Frame
524,9.2528164,MovieFrame-207
524,9.2528164,Wheel-0.230500587369548
525,9.2699128,Frame
525,9.2699128,Wheel-0.0668803002065421
526,9.2862435,Frame
526,9.2862435,MovieFrame-208
526,9.2862435,Wheel-0.425685327232669
527,9.3031692,Frame
527,9.3031692,Wheel-0.784490354258795
528,9.3195452,Frame
528,9.3195452,Wheel-0.620870067095789
529,9.336132,Frame
529,9.336132,MovieFrame-209
529,9.336132,Wheel-0.979675094121916
530,9.3531686,Frame
530,9.3531686,Wheel-0.338480121148042
531,9.3695482,Frame
531,9.3695482,MovieFrame-210
531,9.3695482,Wheel-0.533664861011163
532,9.3864877,Frame
532,9.3864877,Wheel-0.533664861011163
533,9.4028453,Frame
533,9.4028453,Wheel-0.728849600874283
534,9.4195508,Frame
534,9.4195508,MovieFrame-211
534,9.4195508,Wheel-0.0876546279004098
535,9.4365842,Frame
535,9.4365842,Wheel-0.0876546279004098
536,9.4529152,Frame
536,9.4529152,MovieFrame-212
536,9.4529152,Wheel-0.28283936776353
537,9.4698418,Frame
537,9.4698418,Wheel-0.641644394789657
538,9.4861753,Frame
538,9.4861753,MovieFrame-213
538,9.4861753,Wheel-0.478024107626651
539,9.5031887,Frame
539,9.5031887,Wheel-0.836829134652777
540,9.5195645,Frame
540,9.5195645,Wheel-0.673208847489771
541,9.5361287,Frame
541,9.5361287,MovieFrame-214
541,9.5361287,Wheel-0.0320138745158975
542,9.5533086,Frame
542,9.5533086,Wheel-0.390818901542024
543,9.5696276,Frame
543,9.5696276,MovieFrame-215
543,9.5696276,Wheel-0.227198614379018
544,9.5867041,Frame
544,9.5867041,Wheel-0.586003641405144
545,9.6028337,Frame
545,9.6028337,Wheel-0.944808668431271
546,9.61961,Frame
546,9.61961,MovieFrame-216
546,9.61961,Wheel-0.139993408294392
547,9.6366271,Frame
547,9.6366271,Wheel-0.139993408294392
548,9.6530819,Frame
548,9.6530819,MovieFrame-217
548,9.6530819,Wheel-0.335178148157512
549,9.6699704,Frame
549,9.6699704,Wheel-0.693983175183639
550,9.6863029,Frame
550,9.6863029,MovieFrame-218
550,9.6863029,Wheel-0.693983175183639
551,9.7032306,Frame
551,9.7032306,Wheel-0.889167915046759
552,9.7196761,Frame
552,9.7196761,Wheel-0.247972942072886
553,9.7361888,Frame
553,9.7361888,MovieFrame-219
553,9.7361888,Wheel-0.0843526549098793
554,9.7534117,Frame
554,9.7534117,Wheel-0.443157681936006
555,9.7697281,Frame
555,9.7697281,MovieFrame-220
555,9.7697281,Wheel-0.279537394773
556,9.7870817,Frame
556,9.7870817,Wheel-0.638342421799126
557,9.8028988,Frame
557,9.8028988,Wheel-0.997147448825253
558,9.8196268,Frame
558,9.8196268,MovieFrame-221
558,9.8196268,Wheel-0.833527161662247
559,9.8368639,Frame
559,9.8368639,Wheel-0.192332188688373
560,9.8530417,Frame
560,9.8530417,MovieFrame-222
560,9.8530417,Wheel-0.5511372157145
561,9.869937,Frame
561,9.869937,Wheel-0.74632195557762
562,9.8864542,Frame
562,9.8864542,MovieFrame-223
562,9.8864542,Wheel-0.74632195557762
563,9.9033317,Frame
563,9.9033317,Wheel-0.941506695440741
564,9.9196591,Frame
564,9.9196591,Wheel-0.300311722466867
565,9.9362146,Frame
565,9.9362146,MovieFrame-224
565,9.9362146,Wheel-0.300311722466867
566,9.9533857,Frame
566,9.9533857,Wheel-0.495496462329988
567,9.9698014,Frame
567,9.9698014,MovieFrame-225
567,9.9698014,Wheel-0.854301489356114
568,9.986638,Frame
568,9.986638,Wheel-0.690681202193108
569,10.0029339,Frame
569,10.0029339,Wheel-0.0494862292192347
570,10.0195569,Frame
570,10.0195569,MovieFrame-226
570,10.0195569,Wheel-0.885865942056228
571,10.0366277,Frame
571,10.0366277,Wheel-0.244670969082355
572,10.0528291,Frame
572,10.0528291,MovieFrame-227
572,10.0528291,Wheel-0.603475996108482
573,10.0700302,Frame
573,10.0700302,Wheel-0.439855708945475
574,10.0862827,Frame
574,10.0862827,MovieFrame-228
574,10.0862827,Wheel-0.798660735971602
575,10.1033642,Frame
575,10.1033642,Wheel-0.157465762997729
576,10.1196595,Frame
576,10.1196595,Wheel-0.352650502860849
577,10.1362645,Frame
577,10.1362645,MovieFrame-229
577,10.1362645,Wheel-0.352650502860849
578,10.1533492,Frame
578,10.1533492,Wheel-0.547835242723969
579,10.1697693,Frame
579,10.1697693,MovieFrame-230
579,10.1697693,Wheel-0.906640269750096
580,10.1865677,Frame
580,10.1865677,Wheel-0.906640269750096
581,10.203051,Frame
581,10.203051,Wheel-0.101825009613216
582,10.2196654,Frame
582,10.2196654,MovieFrame-231
582,10.2196654,Wheel-0.460630036639343
583,10.2365687,Frame
583,10.2365687,Wheel-0.297009749476337
584,10.2528072,Frame
584,10.2528072,MovieFrame-232
584,10.2528072,Wheel-0.655814776502463
585,10.2699344,Frame
585,10.2699344,Wheel-0.492194489339457
586,10.2861365,Frame
586,10.2861365,MovieFrame-233
586,10.2861365,Wheel-0.850999516365584
587,10.3033598,Frame
587,10.3033598,Wheel-0.20980454339171
588,10.3195401,Frame
588,10.3195401,Wheel-0.0461842562287041
589,10.3362233,Frame
589,10.3362233,MovieFrame-234
589,10.3362233,Wheel-0.404989283254831
590,10.3532783,Frame
590,10.3532783,Wheel-0.763794310280957
591,10.369576,Frame
591,10.369576,MovieFrame-235
591,10.369576,Wheel-0.958979050144078
592,10.3867963,Frame
592,10.3867963,Wheel-0.958979050144078
593,10.4029338,Frame
593,10.4029338,Wheel-0.154163790007198
594,10.4194779,Frame
594,10.4194779,MovieFrame-236
594,10.4194779,Wheel-0.512968817033325
595,10.4366675,Frame
595,10.4366675,Wheel-0.512968817033325
596,10.4528477,Frame
596,10.4528477,MovieFrame-237
596,10.4528477,Wheel-0.708153556896445
597,10.4698564,Frame
597,10.4698564,Wheel-0.0669585839225718
598,10.4861996,Frame
598,10.4861996,MovieFrame-238
598,10.4861996,Wheel-0.903338296759565
599,10.503254,Frame
599,10.503254,Wheel-0.262143323785692
600,10.5194393,Frame
600,10.5194393,Wheel-0.0985230366226859
601,10.5361684,Frame
601,10.5361684,MovieFrame-239
601,10.5361684,Wheel-0.457328063648813
602,10.5533096,Frame
602,10.5533096,Wheel-0.816133090674939
603,10.569525,Frame
603,10.569525,MovieFrame-240
603,10.569525,Wheel-0.652512803511933
604,10.5867538,Frame
604,10.5867538,Wheel-0.0113178305380595
605,10.6027494,Frame
605,10.6027494,Wheel-0.370122857564186
606,10.6195622,Frame
606,10.6195622,MovieFrame-241
606,10.6195622,Wheel-0.565307597427307
607,10.636554,Frame
607,10.636554,Wheel-0.565307597427307
608,10.6529346,Frame
608,10.6529346,MovieFrame-242
608,10.6529346,Wheel-0.760492337290427
609,10.6700454,Frame
609,10.6700454,Wheel-0.119297364316554
610,10.6862784,Frame
610,10.6862784,MovieFrame-243
610,10.6862784,Wheel-0.119297364316554
611,10.7031313,Frame
611,10.7031313,Wheel-0.314482104179674
612,10.7195794,Frame
612,10.7195794,Wheel-0.673287131205801
613,10.7361363,Frame
613,10.7361363,MovieFrame-244
613,10.7361363,Wheel-0.509666844042794
614,10.7533706,Frame
614,10.7533706,Wheel-0.868471871068921
615,10.7695717,Frame
615,10.7695717,MovieFrame-245
615,10.7695717,Wheel-0.704851583905915
616,10.7865886,Frame
616,10.7865886,Wheel-0.0636566109320412
617,10.802751,Frame
617,10.802751,Wheel-0.422461637958168
618,10.8195601,Frame
618,10.8195601,MovieFrame-246
618,10.8195601,Wheel-0.258841350795162
619,10.8365024,Frame
619,10.8365024,Wheel-0.617646377821288
620,10.8527341,Frame
620,10.8527341,MovieFrame-247
620,10.8527341,Wheel-0.976451404847415
621,10.8699179,Frame
621,10.8699179,Wheel-0.171636144710535
622,10.8861512,Frame
622,10.8861512,MovieFrame-248
622,10.8861512,Wheel-0.171636144710535
623,10.9032438,Frame
623,10.9032438,Wheel-0.366820884573656
624,10.9195687,Frame
624,10.9195687,Wheel-0.725625911599782
625,10.9361157,Frame
625,10.9361157,MovieFrame-249
625,10.9361157,Wheel-0.725625911599782
626,10.9531918,Frame
626,10.9531918,Wheel-0.920810651462903
627,10.9695775,Frame
627,10.9695775,MovieFrame-250
627,10.9695775,Wheel-0.279615678489029
628,10.9866014,Frame
628,10.9866014,Wheel-0.115995391326023
629,11.0028398,Frame
629,11.0028398,Wheel-0.47480041835215
630,11.0195636,Frame
630,11.0195636,MovieFrame-251
630,11.0195636,Wheel-0.311180131189143
631,11.0366908,Frame
631,11.0366908,Wheel-0.66998515821527
632,11.0527177,Frame
632,11.0527177,MovieFrame-252
632,11.0527177,Wheel-0.0287901852413966
633,11.0699998,Frame
633,11.0699998,Wheel-0.86516989807839
634,11.0861449,Frame
634,11.0861449,MovieFrame-253
634,11.0861449,Wheel-0.223974925104517
635,11.1031923,Frame
635,11.1031923,Wheel-0.582779952130644
636,11.1195137,Frame
636,11.1195137,Wheel-0.777964691993764
637,11.1362369,Frame
637,11.1362369,MovieFrame-254
637,11.1362369,Wheel-0.777964691993764
638,11.1532518,Frame
638,11.1532518,Wheel-0.973149431856884
639,11.1695734,Frame
639,11.1695734,MovieFrame-255
639,11.1695734,Wheel-0.331954458883011
640,11.1865303,Frame
640,11.1865303,Wheel-0.331954458883011
641,11.2029185,Frame
641,11.2029185,Wheel-0.527139198746131
642,11.2195675,Frame
642,11.2195675,MovieFrame-256
642,11.2195675,Wheel-0.885944225772258
643,11.2365089,Frame
643,11.2365089,Wheel-0.722323938609252
644,11.2529243,Frame
644,11.2529243,MovieFrame-257
644,11.2529243,Wheel-0.0811289656353784
645,11.27003,Frame
645,11.27003,Wheel-0.917508678472372
646,11.2862457,Frame
646,11.2862457,MovieFrame-258
646,11.2862457,Wheel-0.276313705498499
647,11.3033573,Frame
647,11.3033573,Wheel-0.635118732524625
648,11.3194475,Frame
648,11.3194475,Wheel-0.471498445361619
649,11.3361314,Frame
649,11.3361314,MovieFrame-259
649,11.3361314,Wheel-0.830303472387746
650,11.3533499,Frame
650,11.3533499,Wheel-0.189108499413872
651,11.3695749,Frame
651,11.3695749,MovieFrame-260
651,11.3695749,Wheel-0.384293239276993
652,11.3867003,Frame
652,11.3867003,Wheel-0.384293239276993
653,11.4028195,Frame
653,11.4028195,Wheel-0.579477979140113
654,11.4195341,Frame
654,11.4195341,MovieFrame-261
654,11.4195341,Wheel-0.93828300616624
655,11.436711,Frame
655,11.436711,Wheel-0.93828300616624
656,11.4529265,Frame
656,11.4529265,MovieFrame-262
656,11.4529265,Wheel-0.13346774602936
657,11.4700421,Frame
657,11.4700421,Wheel-0.492272773055487
658,11.486136,Frame
658,11.486136,MovieFrame-263
658,11.486136,Wheel-0.32865248589248
659,11.5032992,Frame
659,11.5032992,Wheel-0.687457512918607
660,11.5195744,Frame
660,11.5195744,Wheel-0.523837225755601
661,11.5362456,Frame
661,11.5362456,MovieFrame-264
661,11.5362456,Wheel-0.882642252781727
662,11.5533052,Frame
662,11.5533052,Wheel-0.241447279807854
663,11.5695775,Frame
663,11.5695775,MovieFrame-265
663,11.5695775,Wheel-0.0778269926448478
664,11.5880808,Frame
664,11.5880808,Wheel-0.436632019670974
665,11.6031774,Frame
665,11.6031774,Wheel-0.795437046697101
666,11.6194522,Frame
666,11.6194522,MovieFrame-266
666,11.6194522,Wheel-0.990621786560221
667,11.6365827,Frame
667,11.6365827,Wheel-0.990621786560221
668,11.6528441,Frame
668,11.6528441,MovieFrame-267
668,11.6528441,Wheel-0.185806526423342
669,11.6702118,Frame
669,11.6702118,Wheel-0.544611553449468
670,11.6861743,Frame
670,11.6861743,MovieFrame-268
670,11.6861743,Wheel-0.544611553449468
671,11.7033683,Frame
671,11.7033683,Wheel-0.739796293312589
672,11.7195838,Frame
672,11.7195838,Wheel-0.0986013203387155
673,11.7360895,Frame
673,11.7360895,MovieFrame-269
673,11.7360895,Wheel-0.934981033175709
674,11.7532872,Frame
674,11.7532872,Wheel-0.293786060201836
675,11.7694543,Frame
675,11.7694543,MovieFrame-270
675,11.7694543,Wheel-0.13016577303883
676,11.7864927,Frame
676,11.7864927,Wheel-0.488970800064956
677,11.8029404,Frame
677,11.8029404,Wheel-0.847775827091083
678,11.8195754,Frame
678,11.8195754,MovieFrame-271
678,11.8195754,Wheel-0.684155539928077
679,11.8365346,Frame
679,11.8365346,Wheel-0.0429605669542032
680,11.8529323,Frame
680,11.8529323,MovieFrame-272
680,11.8529323,Wheel-0.40176559398033
681,11.8700428,Frame
681,11.8700428,Wheel-0.59695033384345
682,11.8862993,Frame
682,11.8862993,MovieFrame-273
682,11.8862993,Wheel-0.59695033384345
683,11.9032345,Frame
683,11.9032345,Wheel-0.792135073706571
684,11.9194567,Frame
684,11.9194567,Wheel-0.150940100732697
685,11.936194,Frame
685,11.936194,MovieFrame-274
685,11.936194,Wheel-0.150940100732697
686,11.9530727,Frame
686,11.9530727,Wheel-0.346124840595818
687,11.9696012,Frame
687,11.9696012,MovieFrame-275
687,11.9696012,Wheel-0.704929867621944
688,11.9866303,Frame
688,11.9866303,Wheel-0.541309580458938
689,12.0028966,Frame
689,12.0028966,Wheel-0.900114607485065
690,12.019583,Frame
690,12.019583,MovieFrame-276
690,12.019583,Wheel-0.736494320322058
691,12.0366097,Frame
691,12.0366097,Wheel-0.0952993473481849
692,12.0527298,Frame
692,12.0527298,MovieFrame-277
692,12.0527298,Wheel-0.454104374374312
693,12.0699173,Frame
693,12.0699173,Wheel-0.290484087211305
694,12.0862546,Frame
694,12.0862546,MovieFrame-278
694,12.0862546,Wheel-0.649289114237432
695,12.1034265,Frame
695,12.1034265,Wheel-0.00809414126355859
696,12.1195641,Frame
696,12.1195641,Wheel-0.203278881126679
697,12.1361203,Frame
697,12.1361203,MovieFrame-279
697,12.1361203,Wheel-0.203278881126679
698,12.1533461,Frame
698,12.1533461,Wheel-0.398463620989799
699,12.1695607,Frame
699,12.1695607,MovieFrame-280
699,12.1695607,Wheel-0.757268648015926
700,12.1867092,Frame
700,12.1867092,Wheel-0.757268648015926
701,12.2028364,Frame
701,12.2028364,Wheel-0.952453387879046
702,12.219476,Frame
702,12.219476,MovieFrame-281
702,12.219476,Wheel-0.311258414905173
